,name,score
2861,B10_1_B9_2_B8chengji_44,0.0
2862,B10_1_B9_2_B8chengji_45,0.0
2863,B10_1_B9_2_B8chengji_46,0.0
2864,B10_1_B9_2_B8chengji_47,0.0
2865,B10_1_B9_2_B8chengji_48,0.0
2866,B10_1_B9_2_B8chengji_49,0.0
2867,B10_1_B9_2_B8chengji_50,0.0
2868,B10_1_B9_2_B8chengji_51,0.0
2869,B10_2_B10_1_B8chengji_33,0.0
2870,B10_1_B9_2_9,0.0
2871,B4_1_A28_2_B1chengji_2,0.0
2872,A20_7,0.0
2873,A19_1,0.0
2874,A19_2,0.0
2875,A19_3,0.0
2876,A19_4,0.0
2877,A19_5,0.0
2878,A19_6,0.0
2879,A19_7,0.0
2880,A20_0,0.0
2881,A20_1,0.0
2882,A20_2,0.0
2883,A20_4,0.0
2884,A20_5,0.0
2885,A20_6,0.0
2886,A20_8,0.0
2887,A21_12,0.0
2888,A20_9,0.0
2889,A20_10,0.0
2890,A20_11,0.0
2891,A21_0,0.0
2892,A21_1,0.0
2893,A21_3,0.0
2894,A21_4,0.0
2895,A21_5,0.0
2896,A21_6,0.0
2897,A21_7,0.0
2898,A21_8,0.0
2899,A21_9,0.0
2900,A21_10,0.0
2901,A19_0,0.0
2902,A17_13,0.0
2903,A17_12,0.0
2904,A17_11,0.0
2905,A16_75,0.0
2906,A16_76,0.0
2907,A16_77,0.0
2908,A16_78,0.0
2909,A16_79,0.0
2910,A16_80,0.0
2911,A16_81,0.0
2912,A16_82,0.0
2913,A16_83,0.0
2914,A16_84,0.0
2915,A16_85,0.0
2916,A16_86,0.0
2917,A16_87,0.0
2918,A16_88,0.0
2919,A16_89,0.0
2920,A16_90,0.0
2921,A16_91,0.0
2922,A16_92,0.0
2923,A16_93,0.0
2924,A16_94,0.0
2925,A17_2,0.0
2926,A17_4,0.0
2927,A17_6,0.0
2928,A17_7,0.0
2929,A17_8,0.0
2930,A17_9,0.0
2931,A17_10,0.0
2932,A21_11,0.0
2933,A22_0,0.0
2934,A16_73,0.0
2935,A24_60,0.0
2936,A24_45,0.0
2937,A24_47,0.0
2938,A24_48,0.0
2939,A24_49,0.0
2940,A24_50,0.0
2941,A24_51,0.0
2942,A24_53,0.0
2943,A24_54,0.0
2944,A24_55,0.0
2945,A24_56,0.0
2946,A24_57,0.0
2947,A24_58,0.0
2948,A24_59,0.0
2949,A24_61,0.0
2950,A22_1,0.0
2951,A24_62,0.0
2952,A24_63,0.0
2953,A24_64,0.0
2954,A24_65,0.0
2955,A24_66,0.0
2956,A24_67,0.0
2957,A24_68,0.0
2958,A24_69,0.0
2959,A24_71,0.0
2960,A24_72,0.0
2961,A24_73,0.0
2962,A24_74,0.0
2963,A24_75,0.0
2964,A24_44,0.0
2965,A24_42,0.0
2966,A24_41,0.0
2967,A24_37,0.0
2968,A22_2,0.0
2969,A22_3,0.0
2970,A24_0,0.0
2971,A24_6,0.0
2972,A24_7,0.0
2973,A24_9,0.0
2974,A24_11,0.0
2975,A24_14,0.0
2976,A24_15,0.0
2977,A24_16,0.0
2978,A24_17,0.0
2979,A24_19,0.0
2980,A24_20,0.0
2981,A24_21,0.0
2982,A24_22,0.0
2983,A24_24,0.0
2984,A24_25,0.0
2985,A24_27,0.0
2986,A24_28,0.0
2987,A24_29,0.0
2988,A24_30,0.0
2989,A24_31,0.0
2990,A24_32,0.0
2991,A24_33,0.0
2992,A24_34,0.0
2993,A24_35,0.0
2994,A24_36,0.0
2995,A16_74,0.0
2996,A16_72,0.0
2997,B7_37,0.0
2998,A14_90,0.0
2999,A14_77,0.0
3000,A14_78,0.0
3001,A14_79,0.0
3002,A14_80,0.0
3003,A14_81,0.0
3004,A14_82,0.0
3005,A14_83,0.0
3006,A14_84,0.0
3007,A14_85,0.0
3008,A14_86,0.0
3009,A14_87,0.0
3010,A14_88,0.0
3011,A14_89,0.0
3012,A14_91,0.0
3013,A16_4,0.0
3014,A14_92,0.0
3015,A14_93,0.0
3016,A15_2,0.0
3017,A15_3,0.0
3018,A15_4,0.0
3019,A15_5,0.0
3020,A15_6,0.0
3021,A15_7,0.0
3022,A15_8,0.0
3023,A15_9,0.0
3024,A15_10,0.0
3025,A16_0,0.0
3026,A16_1,0.0
3027,A14_76,0.0
3028,A14_75,0.0
3029,A14_74,0.0
3030,A14_73,0.0
3031,A14_44,0.0
3032,A14_45,0.0
3033,A14_46,0.0
3034,A14_48,0.0
3035,A14_49,0.0
3036,A14_51,0.0
3037,A14_52,0.0
3038,A14_53,0.0
3039,A14_54,0.0
3040,A14_55,0.0
3041,A14_56,0.0
3042,A14_57,0.0
3043,A14_58,0.0
3044,A14_59,0.0
3045,A14_60,0.0
3046,A14_61,0.0
3047,A14_62,0.0
3048,A14_63,0.0
3049,A14_64,0.0
3050,A14_65,0.0
3051,A14_66,0.0
3052,A14_67,0.0
3053,A14_68,0.0
3054,A14_69,0.0
3055,A14_70,0.0
3056,A14_71,0.0
3057,A14_72,0.0
3058,A16_2,0.0
3059,A16_5,0.0
3060,A16_71,0.0
3061,A16_56,0.0
3062,A16_41,0.0
3063,A16_42,0.0
3064,A16_43,0.0
3065,A16_44,0.0
3066,A16_45,0.0
3067,A16_47,0.0
3068,A16_48,0.0
3069,A16_50,0.0
3070,A16_51,0.0
3071,A16_52,0.0
3072,A16_53,0.0
3073,A16_54,0.0
3074,A16_55,0.0
3075,A16_57,0.0
3076,A16_7,0.0
3077,A16_58,0.0
3078,A16_59,0.0
3079,A16_60,0.0
3080,A16_61,0.0
3081,A16_62,0.0
3082,A16_63,0.0
3083,A16_64,0.0
3084,A16_65,0.0
3085,A16_66,0.0
3086,A16_67,0.0
3087,A16_68,0.0
3088,A16_69,0.0
3089,A16_70,0.0
3090,A16_40,0.0
3091,A16_39,0.0
3092,A16_38,0.0
3093,A16_37,0.0
3094,A16_8,0.0
3095,A16_11,0.0
3096,A16_12,0.0
3097,A16_13,0.0
3098,A16_14,0.0
3099,A16_15,0.0
3100,A16_16,0.0
3101,A16_17,0.0
3102,A16_18,0.0
3103,A16_19,0.0
3104,A16_20,0.0
3105,A16_21,0.0
3106,A16_22,0.0
3107,A16_23,0.0
3108,A16_24,0.0
3109,A16_25,0.0
3110,A16_26,0.0
3111,A16_27,0.0
3112,A16_28,0.0
3113,A16_29,0.0
3114,A16_30,0.0
3115,A16_31,0.0
3116,A16_32,0.0
3117,A16_33,0.0
3118,A16_34,0.0
3119,A16_35,0.0
3120,A16_36,0.0
3121,A24_76,0.0
3122,A24_77,0.0
3123,A24_78,0.0
3124,B5_28,0.0
3125,B5_9,0.0
3126,B5_10,0.0
3127,B5_11,0.0
3128,B5_12,0.0
3129,B5_14,0.0
3130,B5_16,0.0
3131,B5_17,0.0
3132,B5_18,0.0
3133,B5_19,0.0
3134,B5_21,0.0
3135,B5_23,0.0
3136,B5_24,0.0
3137,B5_26,0.0
3138,B5_29,0.0
3139,B5_50,0.0
3140,B5_30,0.0
3141,B5_31,0.0
3142,B5_32,0.0
3143,B5_35,0.0
3144,B5_36,0.0
3145,B5_37,0.0
3146,B5_38,0.0
3147,B5_42,0.0
3148,B5_43,0.0
3149,B5_45,0.0
3150,B5_46,0.0
3151,B5_47,0.0
3152,B5_48,0.0
3153,B5_8,0.0
3154,B5_7,0.0
3155,B5_4,0.0
3156,B5_2,0.0
3157,B1_3,0.0
3158,B1_4,0.0
3159,B1_5,0.0
3160,B1_6,0.0
3161,B1_8,0.0
3162,B1_11,0.0
3163,B1_14,0.0
3164,B1_15,0.0
3165,B1_16,0.0
3166,B1_17,0.0
3167,B1_18,0.0
3168,B1_19,0.0
3169,B1_20,0.0
3170,B1_21,0.0
3171,B4_1,0.0
3172,B4_2,0.0
3173,B4_3,0.0
3174,B4_4,0.0
3175,B4_5,0.0
3176,B4_6,0.0
3177,B4_7,0.0
3178,B4_8,0.0
3179,B4_9,0.0
3180,B4_11,0.0
3181,B4_13,0.0
3182,B4_14,0.0
3183,B5_1,0.0
3184,B5_49,0.0
3185,B5_51,0.0
3186,A24_79,0.0
3187,B7_9,0.0
3188,B6_27,0.0
3189,B6_28,0.0
3190,B6_29,0.0
3191,B6_30,0.0
3192,B6_31,0.0
3193,B6_33,0.0
3194,B6_34,0.0
3195,B6_35,0.0
3196,B7_0,0.0
3197,B7_1,0.0
3198,B7_3,0.0
3199,B7_5,0.0
3200,B7_8,0.0
3201,B7_10,0.0
3202,B5_52,0.0
3203,B7_13,0.0
3204,B7_17,0.0
3205,B7_18,0.0
3206,B7_19,0.0
3207,B7_21,0.0
3208,B7_23,0.0
3209,B7_26,0.0
3210,B7_27,0.0
3211,B7_28,0.0
3212,B7_30,0.0
3213,B7_31,0.0
3214,B7_33,0.0
3215,B7_34,0.0
3216,B6_26,0.0
3217,B6_25,0.0
3218,B6_24,0.0
3219,B6_23,0.0
3220,B5_53,0.0
3221,B5_54,0.0
3222,B5_55,0.0
3223,B5_56,0.0
3224,B5_57,0.0
3225,B5_58,0.0
3226,B5_59,0.0
3227,B5_60,0.0
3228,B5_61,0.0
3229,B5_62,0.0
3230,B6_0,0.0
3231,B6_2,0.0
3232,B6_3,0.0
3233,B6_5,0.0
3234,B6_7,0.0
3235,B6_9,0.0
3236,B6_10,0.0
3237,B6_11,0.0
3238,B6_12,0.0
3239,B6_14,0.0
3240,B6_15,0.0
3241,B6_16,0.0
3242,B6_17,0.0
3243,B6_19,0.0
3244,B6_20,0.0
3245,B6_21,0.0
3246,B6_22,0.0
3247,B1_2,0.0
3248,B1_0,0.0
3249,A28_14,0.0
3250,A26_27,0.0
3251,A26_13,0.0
3252,A26_14,0.0
3253,A26_15,0.0
3254,A26_16,0.0
3255,A26_17,0.0
3256,A26_18,0.0
3257,A26_19,0.0
3258,A26_20,0.0
3259,A26_21,0.0
3260,A26_22,0.0
3261,A26_23,0.0
3262,A26_24,0.0
3263,A26_25,0.0
3264,A26_28,0.0
3265,A28_13,0.0
3266,A26_29,0.0
3267,A26_30,0.0
3268,A26_31,0.0
3269,A26_33,0.0
3270,A26_34,0.0
3271,A26_35,0.0
3272,A26_36,0.0
3273,A26_37,0.0
3274,A26_38,0.0
3275,A26_39,0.0
3276,A26_40,0.0
3277,A26_43,0.0
3278,A26_45,0.0
3279,A26_12,0.0
3280,A26_11,0.0
3281,A26_9,0.0
3282,A26_7,0.0
3283,A24_80,0.0
3284,A24_81,0.0
3285,A24_82,0.0
3286,A24_83,0.0
3287,A24_84,0.0
3288,A24_85,0.0
3289,A24_86,0.0
3290,A24_87,0.0
3291,A24_88,0.0
3292,A24_89,0.0
3293,A24_90,0.0
3294,A24_91,0.0
3295,A24_92,0.0
3296,A25_0,0.0
3297,A25_3,0.0
3298,A25_5,0.0
3299,A25_6,0.0
3300,A25_7,0.0
3301,A25_8,0.0
3302,A25_9,0.0
3303,A25_10,0.0
3304,A25_11,0.0
3305,A25_12,0.0
3306,A25_13,0.0
3307,A25_14,0.0
3308,A25_15,0.0
3309,A26_4,0.0
3310,A26_46,0.0
3311,A26_47,0.0
3312,A26_48,0.0
3313,A26_81,0.0
3314,A26_83,0.0
3315,A26_84,0.0
3316,A26_85,0.0
3317,A26_86,0.0
3318,A26_87,0.0
3319,A27_0,0.0
3320,A27_5,0.0
3321,A27_6,0.0
3322,A27_8,0.0
3323,A27_9,0.0
3324,A27_10,0.0
3325,A27_11,0.0
3326,A27_12,0.0
3327,A27_13,0.0
3328,A28_0,0.0
3329,A28_1,0.0
3330,A28_2,0.0
3331,A28_3,0.0
3332,A28_4,0.0
3333,A28_5,0.0
3334,A28_6,0.0
3335,A28_7,0.0
3336,A28_8,0.0
3337,A28_9,0.0
3338,A28_10,0.0
3339,A28_11,0.0
3340,A28_12,0.0
3341,A26_82,0.0
3342,A26_80,0.0
3343,A26_49,0.0
3344,A26_79,0.0
3345,A26_50,0.0
3346,A26_51,0.0
3347,A26_52,0.0
3348,A26_53,0.0
3349,A26_54,0.0
3350,A26_55,0.0
3351,A26_56,0.0
3352,A26_58,0.0
3353,A26_59,0.0
3354,A26_60,0.0
3355,A26_61,0.0
3356,A26_62,0.0
3357,A26_63,0.0
3358,A26_64,0.0
3359,A26_65,0.0
3360,A26_66,0.0
3361,A26_67,0.0
3362,A26_68,0.0
3363,A26_70,0.0
3364,A26_71,0.0
3365,A26_72,0.0
3366,A26_73,0.0
3367,A26_74,0.0
3368,A26_75,0.0
3369,A26_76,0.0
3370,A26_77,0.0
3371,A26_78,0.0
3372,A14_43,0.0
3373,A14_42,0.0
3374,A14_41,0.0
3375,A5_50,0.0
3376,A5_34,0.0
3377,A5_35,0.0
3378,A5_36,0.0
3379,A5_38,0.0
3380,A5_39,0.0
3381,A5_41,0.0
3382,A5_42,0.0
3383,A5_43,0.0
3384,A5_44,0.0
3385,A5_46,0.0
3386,A5_47,0.0
3387,A5_48,0.0
3388,A5_49,0.0
3389,A5_51,0.0
3390,A6_11,0.0
3391,A5_52,0.0
3392,A5_53,0.0
3393,A5_54,0.0
3394,A5_55,0.0
3395,A5_56,0.0
3396,A5_58,0.0
3397,A5_59,0.0
3398,A5_60,0.0
3399,A5_61,0.0
3400,A5_62,0.0
3401,A5_63,0.0
3402,A6_4,0.0
3403,A6_5,0.0
3404,A5_33,0.0
3405,A5_32,0.0
3406,A5_30,0.0
3407,A5_27,0.0
3408,B14_intTarget_0.0_mean,0.0
3409,B14_intTarget_1.0_mean,0.0
3410,B14_intTarget_2.0_mean,0.0
3411,B14_intTarget_3.0_mean,0.0
3412,B14_intTarget_4.0_mean,0.0
3413,yb_cut_std_intTarget_2.0_mean,0.0
3414,A20_2_A20_1_intTarget_1.0_mean,0.0
3415,A20_2_A20_1_intTarget_2.0_mean,0.0
3416,A28_2_A28_1_intTarget_0.0_mean,0.0
3417,A28_2_A28_1_intTarget_2.0_mean,0.0
3418,B11_2_B11_1_intTarget_0.0_mean,0.0
3419,B11_2_B11_1_intTarget_1.0_mean,0.0
3420,B11_2_B11_1_intTarget_4.0_mean,0.0
3421,A9_hnew_A7_hnew_A8chengji_intTarget_3.0_mean,0.0
3422,A16_hnew_A14_hnew_A15chengji_intTarget_2.0_mean,0.0
3423,A5_2,0.0
3424,A5_7,0.0
3425,A5_12,0.0
3426,A5_13,0.0
3427,A5_14,0.0
3428,A5_15,0.0
3429,A5_18,0.0
3430,A5_20,0.0
3431,A5_21,0.0
3432,A5_23,0.0
3433,A5_24,0.0
3434,A5_26,0.0
3435,A6_10,0.0
3436,A6_12,0.0
3437,A7_40,0.0
3438,A7_24,0.0
3439,A7_11,0.0
3440,A7_12,0.0
3441,A7_13,0.0
3442,A7_14,0.0
3443,A7_15,0.0
3444,A7_16,0.0
3445,A7_17,0.0
3446,A7_18,0.0
3447,A7_19,0.0
3448,A7_20,0.0
3449,A7_21,0.0
3450,A7_22,0.0
3451,A7_23,0.0
3452,A7_25,0.0
3453,A6_13,0.0
3454,A7_26,0.0
3455,A7_27,0.0
3456,A7_28,0.0
3457,A7_29,0.0
3458,A7_30,0.0
3459,A7_31,0.0
3460,A7_32,0.0
3461,A7_33,0.0
3462,A7_34,0.0
3463,A7_35,0.0
3464,A7_36,0.0
3465,A7_37,0.0
3466,A7_38,0.0
3467,A7_9,0.0
3468,A7_8,0.0
3469,A7_7,0.0
3470,A7_6,0.0
3471,A6_14,0.0
3472,A6_15,0.0
3473,A6_17,0.0
3474,A6_20,0.0
3475,A6_22,0.0
3476,A6_23,0.0
3477,A6_24,0.0
3478,A6_25,0.0
3479,A6_26,0.0
3480,A6_27,0.0
3481,A6_28,0.0
3482,A6_29,0.0
3483,A6_30,0.0
3484,A6_31,0.0
3485,A6_32,0.0
3486,A6_33,0.0
3487,A6_34,0.0
3488,A6_35,0.0
3489,A6_36,0.0
3490,A6_37,0.0
3491,A6_38,0.0
3492,A7_0,0.0
3493,A7_1,0.0
3494,A7_2,0.0
3495,A7_3,0.0
3496,A7_4,0.0
3497,A7_5,0.0
3498,A22_intTarget_2.0_mean,0.0
3499,A20_intTarget_4.0_mean,0.0
3500,A20_intTarget_2.0_mean,0.0
3501,B14_to_yb_cut_std_intTarget_0.0_mean,0.0
3502,B14_to_B8_intTarget_4.0_mean,0.0
3503,B14_to_B14_intTarget_0.0_mean,0.0
3504,B14_to_B14_intTarget_1.0_mean,0.0
3505,B14_to_B14_intTarget_2.0_mean,0.0
3506,B14_to_B14_intTarget_3.0_mean,0.0
3507,B14_to_B14_intTarget_4.0_mean,0.0
3508,B14_to_样本id_cut_intTarget_0.0_mean,0.0
3509,B14_to_样本id_cut_intTarget_3.0_mean,0.0
3510,B14_to_样本id_cut_intTarget_4.0_mean,0.0
3511,B14_to_yb_cut_mean_intTarget_0.0_mean,0.0
3512,B14_to_yb_cut_mean_intTarget_2.0_mean,0.0
3513,B14_to_yb_cut_mean_intTarget_3.0_mean,0.0
3514,B14_to_yb_cut_mean_intTarget_4.0_mean,0.0
3515,B14_to_yb_cut_std_intTarget_1.0_mean,0.0
3516,A19_intTarget_2.0_mean,0.0
3517,B14_to_yb_cut_std_intTarget_2.0_mean,0.0
3518,B14_to_yb_cut_std_intTarget_3.0_mean,0.0
3519,B14_to_yb_cut_std_intTarget_4.0_mean,0.0
3520,B14_to_A9_hnew_A7_hnew_intTarget_0.0_mean,0.0
3521,B14_to_A20_1_A16_hnew_intTarget_0.0_mean,0.0
3522,B14_to_A20_1_A16_hnew_intTarget_2.0_mean,0.0
3523,B14_to_A20_1_A16_hnew_intTarget_4.0_mean,0.0
3524,B14_to_A24_hnew_A20_2_intTarget_0.0_mean,0.0
3525,B14_to_A24_hnew_A20_2_intTarget_2.0_mean,0.0
3526,B14_to_A24_hnew_A20_2_intTarget_3.0_mean,0.0
3527,B14_to_A28_1_A26_hnew_intTarget_2.0_mean,0.0
3528,B14_to_A28_1_A26_hnew_intTarget_3.0_mean,0.0
3529,B14_to_A28_1_A26_hnew_intTarget_4.0_mean,0.0
3530,B14_to_B7_intTarget_3.0_mean,0.0
3531,B14_to_B6_intTarget_4.0_mean,0.0
3532,B14_to_B6_intTarget_0.0_mean,0.0
3533,B14_to_B5_intTarget_4.0_mean,0.0
3534,B14_to_A7_intTarget_1.0_mean,0.0
3535,B14_to_A7_intTarget_3.0_mean,0.0
3536,B14_to_A7_intTarget_4.0_mean,0.0
3537,B14_to_A9_intTarget_2.0_mean,0.0
3538,B14_to_A11_intTarget_0.0_mean,0.0
3539,B14_to_A11_intTarget_1.0_mean,0.0
3540,B14_to_A11_intTarget_2.0_mean,0.0
3541,B14_to_A11_intTarget_3.0_mean,0.0
3542,B14_to_A11_intTarget_4.0_mean,0.0
3543,B14_to_A14_intTarget_0.0_mean,0.0
3544,B14_to_A14_intTarget_2.0_mean,0.0
3545,B14_to_A14_intTarget_3.0_mean,0.0
3546,B14_to_A14_intTarget_4.0_mean,0.0
3547,B14_to_A16_intTarget_0.0_mean,0.0
3548,B14_to_A16_intTarget_1.0_mean,0.0
3549,B14_to_A16_intTarget_2.0_mean,0.0
3550,B14_to_A16_intTarget_3.0_mean,0.0
3551,B14_to_A16_intTarget_4.0_mean,0.0
3552,B14_to_A24_intTarget_3.0_mean,0.0
3553,B14_to_A26_intTarget_1.0_mean,0.0
3554,B14_to_A26_intTarget_2.0_mean,0.0
3555,B14_to_B1_intTarget_2.0_mean,0.0
3556,B14_to_B1_intTarget_3.0_mean,0.0
3557,B14_to_B1_intTarget_4.0_mean,0.0
3558,B14_to_B5_intTarget_1.0_mean,0.0
3559,B14_to_B5_intTarget_2.0_mean,0.0
3560,B14_to_B5_intTarget_3.0_mean,0.0
3561,B14_to_B7_hnew_B5_hnew_intTarget_0.0_mean,0.0
3562,B14_to_B7_hnew_B5_hnew_intTarget_1.0_mean,0.0
3563,B14_to_B7_hnew_B5_hnew_intTarget_2.0_mean,0.0
3564,B14_to_A28_1_A26_hnew_A27chengji_intTarget_4.0_mean,0.0
3565,B14_to_A28_2_A28_1_A27chengji_intTarget_2.0_mean,0.0
3566,B14_to_A28_2_A28_1_A27chengji_intTarget_3.0_mean,0.0
3567,B14_to_A28_2_A28_1_A27chengji_intTarget_4.0_mean,0.0
3568,B14_to_B4_2_B4_1_B1chengji_intTarget_2.0_mean,0.0
3569,B14_to_B4_2_B4_1_B1chengji_intTarget_3.0_mean,0.0
3570,B14_to_B4_2_B4_1_B1chengji_intTarget_4.0_mean,0.0
3571,B14_to_B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,0.0
3572,B14_to_B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.0
3573,B14_to_B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,0.0
3574,B14_to_B9_1_B7_hnew_B8chengji_intTarget_0.0_mean,0.0
3575,B14_to_B9_1_B7_hnew_B8chengji_intTarget_1.0_mean,0.0
3576,B14_to_B9_2_B9_1_B8chengji_intTarget_4.0_mean,0.0
3577,B14_to_B10_1_B9_2_B8chengji_intTarget_0.0_mean,0.0
3578,B14_to_B10_1_B9_2_B8chengji_intTarget_1.0_mean,0.0
3579,B14_to_B10_1_B9_2_B8chengji_intTarget_2.0_mean,0.0
3580,B14_to_B10_1_B9_2_B8chengji_intTarget_3.0_mean,0.0
3581,B14_to_B10_1_B9_2_B8chengji_intTarget_4.0_mean,0.0
3582,B14_to_B10_2_B10_1_B8chengji_intTarget_1.0_mean,0.0
3583,B14_to_B10_2_B10_1_B8chengji_intTarget_2.0_mean,0.0
3584,B14_to_B10_2_B10_1_B8chengji_intTarget_3.0_mean,0.0
3585,B14_to_B10_2_B10_1_B8chengji_intTarget_4.0_mean,0.0
3586,B14_to_B11_1_B10_2_B8chengji_intTarget_3.0_mean,0.0
3587,B14_to_B11_1_B10_2_B8chengji_intTarget_4.0_mean,0.0
3588,B14_to_B11_2_B11_1_B8chengji_intTarget_2.0_mean,0.0
3589,B14_to_B11_2_B11_1_B8chengji_intTarget_3.0_mean,0.0
3590,A8_intTarget_2.0_mean,0.0
3591,A8_intTarget_3.0_mean,0.0
3592,B14_to_A28_2_A28_1_A27chengji_intTarget_0.0_mean,0.0
3593,B14_to_A28_1_A26_hnew_A27chengji_intTarget_3.0_mean,0.0
3594,B14_to_B7_hnew_B5_hnew_intTarget_3.0_mean,0.0
3595,B14_to_A28_1_A26_hnew_A27chengji_intTarget_2.0_mean,0.0
3596,B14_to_B7_hnew_B5_hnew_intTarget_4.0_mean,0.0
3597,B14_to_B9_1_B7_hnew_intTarget_0.0_mean,0.0
3598,B14_to_B9_1_B7_hnew_intTarget_2.0_mean,0.0
3599,B14_to_A7_hnew_A5_hnew_A6chengji_intTarget_0.0_mean,0.0
3600,B14_to_A7_hnew_A5_hnew_A6chengji_intTarget_1.0_mean,0.0
3601,B14_to_A7_hnew_A5_hnew_A6chengji_intTarget_2.0_mean,0.0
3602,B14_to_A9_hnew_A7_hnew_A8chengji_intTarget_3.0_mean,0.0
3603,B14_to_A9_hnew_A7_hnew_A8chengji_intTarget_4.0_mean,0.0
3604,B14_to_A11_hnew_A9_hnew_A10chengji_intTarget_0.0_mean,0.0
3605,B14_to_A14_hnew_A11_hnew_A12chengji_intTarget_0.0_mean,0.0
3606,B14_to_A14_hnew_A11_hnew_A12chengji_intTarget_1.0_mean,0.0
3607,B14_to_A14_hnew_A11_hnew_A12chengji_intTarget_4.0_mean,0.0
3608,B14_to_A20_1_A16_hnew_A17chengji_intTarget_0.0_mean,0.0
3609,B14_to_A20_1_A16_hnew_A17chengji_intTarget_1.0_mean,0.0
3610,B14_to_A20_1_A16_hnew_A17chengji_intTarget_3.0_mean,0.0
3611,B14_to_A20_1_A16_hnew_A17chengji_intTarget_4.0_mean,0.0
3612,B14_to_A24_hnew_A20_2_A21chengji_intTarget_0.0_mean,0.0
3613,B14_to_A24_hnew_A20_2_A21chengji_intTarget_2.0_mean,0.0
3614,B14_to_A24_hnew_A20_2_A21chengji_intTarget_3.0_mean,0.0
3615,B14_to_A24_hnew_A20_2_A22chengji_intTarget_0.0_mean,0.0
3616,B14_to_A24_hnew_A20_2_A22chengji_intTarget_1.0_mean,0.0
3617,B14_to_A24_hnew_A20_2_A22chengji_intTarget_2.0_mean,0.0
3618,B14_to_A24_hnew_A20_2_A22chengji_intTarget_4.0_mean,0.0
3619,B14_to_A26_hnew_A24_hnew_A25chengji_intTarget_0.0_mean,0.0
3620,B14_to_A26_hnew_A24_hnew_A25chengji_intTarget_1.0_mean,0.0
3621,B14_to_A26_hnew_A24_hnew_A25chengji_intTarget_2.0_mean,0.0
3622,B14_to_A28_1_A26_hnew_A27chengji_intTarget_1.0_mean,0.0
3623,A7_39,0.0
3624,A7_41,0.0
3625,A14_40,0.0
3626,A11_59,0.0
3627,A11_43,0.0
3628,A11_44,0.0
3629,A11_45,0.0
3630,A11_46,0.0
3631,A11_48,0.0
3632,A11_50,0.0
3633,A11_51,0.0
3634,A11_52,0.0
3635,A11_53,0.0
3636,A11_54,0.0
3637,A11_55,0.0
3638,A11_57,0.0
3639,A11_58,0.0
3640,A11_60,0.0
3641,A11_75,0.0
3642,A11_61,0.0
3643,A11_62,0.0
3644,A11_63,0.0
3645,A11_64,0.0
3646,A11_65,0.0
3647,A11_66,0.0
3648,A11_67,0.0
3649,A11_68,0.0
3650,A11_69,0.0
3651,A11_70,0.0
3652,A11_71,0.0
3653,A11_72,0.0
3654,A11_73,0.0
3655,A11_41,0.0
3656,A11_39,0.0
3657,A11_38,0.0
3658,A11_37,0.0
3659,A11_4,0.0
3660,A11_7,0.0
3661,A11_10,0.0
3662,A11_11,0.0
3663,A11_12,0.0
3664,A11_13,0.0
3665,A11_14,0.0
3666,A11_15,0.0
3667,A11_16,0.0
3668,A11_17,0.0
3669,A11_18,0.0
3670,A11_19,0.0
3671,A11_20,0.0
3672,A11_21,0.0
3673,A11_22,0.0
3674,A11_23,0.0
3675,A11_24,0.0
3676,A11_25,0.0
3677,A11_27,0.0
3678,A11_28,0.0
3679,A11_29,0.0
3680,A11_30,0.0
3681,A11_31,0.0
3682,A11_33,0.0
3683,A11_34,0.0
3684,A11_35,0.0
3685,A11_36,0.0
3686,A11_74,0.0
3687,A11_76,0.0
3688,A7_42,0.0
3689,A14_25,0.0
3690,A14_11,0.0
3691,A14_12,0.0
3692,A14_13,0.0
3693,A14_14,0.0
3694,A14_15,0.0
3695,A14_16,0.0
3696,A14_17,0.0
3697,A14_18,0.0
3698,A14_20,0.0
3699,A14_21,0.0
3700,A14_22,0.0
3701,A14_23,0.0
3702,A14_24,0.0
3703,A14_26,0.0
3704,A11_77,0.0
3705,A14_27,0.0
3706,A14_28,0.0
3707,A14_29,0.0
3708,A14_30,0.0
3709,A14_31,0.0
3710,A14_32,0.0
3711,A14_33,0.0
3712,A14_34,0.0
3713,A14_35,0.0
3714,A14_36,0.0
3715,A14_37,0.0
3716,A14_38,0.0
3717,A14_39,0.0
3718,A14_10,0.0
3719,A14_9,0.0
3720,A14_8,0.0
3721,A14_7,0.0
3722,A11_78,0.0
3723,A11_79,0.0
3724,A11_80,0.0
3725,A11_81,0.0
3726,A11_82,0.0
3727,A11_83,0.0
3728,A11_84,0.0
3729,A11_85,0.0
3730,A11_86,0.0
3731,A11_87,0.0
3732,A11_88,0.0
3733,A11_89,0.0
3734,A11_90,0.0
3735,A11_91,0.0
3736,A11_92,0.0
3737,A11_93,0.0
3738,A12_1,0.0
3739,A12_2,0.0
3740,A12_3,0.0
3741,A12_4,0.0
3742,A12_6,0.0
3743,A12_7,0.0
3744,A12_8,0.0
3745,A12_9,0.0
3746,A14_0,0.0
3747,A14_3,0.0
3748,A14_4,0.0
3749,A11_2,0.0
3750,A11_0,0.0
3751,A10_3,0.0
3752,A8_8,0.0
3753,A7_75,0.0
3754,A7_76,0.0
3755,A7_77,0.0
3756,A7_78,0.0
3757,A7_79,0.0
